Passenger_ID,Railcard_Type
25809,None
25810,Senior
25811,None
25812,Adult
25813,None
25814,None
25815,Adult
25816,None
25817,None
25818,Disabled
25819,None
25820,None
25821,None
25822,None
25823,None
25824,None
25825,None
25826,Disabled
25827,None
25828,Disabled
25829,None
25830,None
25831,None
25832,None
25833,None
25834,None
25835,None
25836,None
25837,None
25838,None
25839,Disabled
25840,None
25841,None
25842,None
25843,None
25844,None
25845,None
25846,None
25847,None
25848,None
25849,None
25850,None
25851,None
25852,None
25853,None
25854,None
25855,None
25856,None
25857,Adult
25858,Senior
25859,None
25860,Senior
25861,None
25862,Disabled
25863,None
25864,None
25865,Disabled
25866,Adult
25867,Adult
25868,None
25869,Disabled
25870,None
25871,Disabled
25872,None
25873,None
25874,None
25875,None
25876,Senior
25877,Senior
25878,None
25879,None
25880,None
25881,None
25882,None
25883,None
25884,None
25885,None
25886,None
25887,None
25888,None
25889,Disabled
25890,Disabled
25891,None
25892,None
25893,Adult
25894,None
25895,None
25896,None
25897,None
25898,None
25899,None
25900,Disabled
25901,None
25902,Senior
25903,None
25904,Senior
25905,Disabled
25906,None
25907,Disabled
25908,Disabled
25909,None
25910,None
25911,None
25912,None
25913,None
25914,None
25915,None
25916,None
25917,None
25918,None
25919,None
25920,None
25921,None
25922,Disabled
25923,None
25924,None
25925,None
25926,None
25927,None
25928,None
25929,Adult
25930,None
25931,None
25932,Disabled
25933,None
25934,None
25935,None
25936,Senior
25937,Senior
25938,None
25939,None
25940,Disabled
25941,Disabled
25942,None
25943,None
25944,Adult
25945,Adult
25946,Adult
25947,None
25948,None
25949,None
25950,None
25951,None
25952,None
25953,None
25954,Adult
25955,None
25956,None
25957,Adult
25958,None
25959,None
25960,None
25961,Disabled
25962,None
25963,None
25964,None
25965,Disabled
25966,None
25967,Adult
25968,None
25969,None
25970,Adult
25971,Disabled
25972,Adult
25973,Adult
25974,Disabled
25975,Adult
25976,Adult
25977,Adult
25978,Senior
25979,None
25980,Adult
25981,Adult
25982,None
25983,Senior
25984,None
25985,None
25986,Adult
25987,None
25988,None
25989,None
25990,Adult
25991,Adult
25992,None
25993,None
25994,None
25995,None
25996,None
25997,None
25998,None
25999,None
26000,None
26001,None
26002,None
26003,None
26004,None
26005,Senior
26006,Disabled
26007,Adult
26008,None
26009,Adult
26010,Adult
26011,Adult
26012,Disabled
26013,None
26014,None
26015,None
26016,None
26017,None
26018,None
26019,None
26020,None
26021,Disabled
26022,None
26023,Disabled
26024,None
26025,None
26026,Adult
26027,None
26028,None
26029,None
26030,Senior
26031,Senior
26032,None
26033,None
26034,None
26035,None
26036,None
26037,None
26038,None
26039,None
26040,None
26041,Senior
26042,None
26043,None
26044,None
26045,None
26046,None
26047,Senior
26048,Senior
26049,Senior
26050,Adult
26051,Senior
26052,None
26053,Senior
26054,None
26055,None
26056,Adult
26057,None
26058,Adult
26059,None
26060,None
26061,Disabled
26062,None
26063,None
26064,None
26065,Adult
26066,Disabled
26067,None
26068,Adult
26069,Senior
26070,None
26071,None
26072,None
26073,None
26074,None
26075,None
26076,Disabled
26077,Adult
26078,Adult
26079,None
26080,Senior
26081,None
26082,Adult
26083,None
26084,Adult
26085,Adult
26086,None
26087,None
26088,None
26089,None
26090,None
26091,None
26092,Adult
26093,Adult
26094,Adult
26095,None
26096,Disabled
26097,None
26098,None
26099,None
26100,None
26101,Disabled
26102,Disabled
26103,Disabled
26104,Disabled
26105,Senior
26106,Adult
26107,None
26108,None
26109,None
26110,None
26111,Disabled
26112,Adult
26113,Adult
26114,Adult
26115,None
26116,Disabled
26117,None
26118,None
26119,None
26120,None
26121,None
26122,Adult
26123,Disabled
26124,None
26125,None
26126,None
26127,None
26128,Disabled
26129,Disabled
26130,Disabled
26131,None
26132,Senior
26133,Adult
26134,Disabled
26135,Disabled
26136,Disabled
26137,Adult
26138,None
26139,None
26140,Senior
26141,None
26142,None
26143,None
26144,None
26145,None
26146,Adult
26147,None
26148,None
26149,Adult
26150,None
26151,None
26152,None
26153,None
26154,None
26155,None
26156,None
26157,None
26158,None
26159,None
26160,None
26161,None
26162,None
26163,None
26164,Senior
26165,Senior
26166,None
26167,Disabled
26168,Senior
26169,Senior
26170,Senior
26171,None
26172,None
26173,Adult
26174,Disabled
26175,None
26176,None
26177,None
26178,None
26179,Adult
26180,None
26181,None
26182,None
26183,None
26184,None
26185,None
26186,None
26187,None
26188,None
26189,None
26190,None
26191,None
26192,None
26193,None
26194,None
26195,None
26196,Disabled
26197,None
26198,None
26199,None
26200,Senior
26201,Adult
26202,Disabled
26203,None
26204,None
26205,Senior
26206,None
26207,Adult
26208,Adult
26209,Senior
26210,Adult
26211,Senior
26212,None
26213,None
26214,None
26215,None
26216,None
26217,Disabled
26218,None
26219,None
26220,None
26221,Senior
26222,None
26223,None
26224,None
26225,None
26226,None
26227,Disabled
26228,None
26229,Disabled
26230,Disabled
26231,None
26232,Disabled
26233,Disabled
26234,Adult
26235,Adult
26236,None
26237,None
26238,None
26239,Disabled
26240,Adult
26241,Adult
26242,Adult
26243,None
26244,None
26245,None
26246,None
26247,None
26248,None
26249,None
26250,None
26251,None
26252,Disabled
26253,None
26254,None
26255,None
26256,None
26257,None
26258,Adult
26259,None
26260,None
26261,None
26262,None
26263,None
26264,Adult
26265,Adult
26266,None
26267,None
26268,None
26269,None
26270,None
26271,None
26272,None
26273,None
26274,Adult
26275,Senior
26276,Disabled
26277,Adult
26278,Adult
26279,None
26280,Adult
26281,Senior
26282,Senior
26283,Senior
26284,Senior
26285,None
26286,Adult
26287,None
26288,None
26289,Adult
26290,None
26291,None
26292,Senior
26293,Senior
26294,None
26295,Adult
26296,None
26297,None
26298,None
26299,None
26300,None
26301,None
26302,None
26303,None
26304,None
26305,None
26306,Adult
26307,None
26308,None
26309,None
26310,None
26311,None
26312,Adult
26313,None
26314,None
26315,None
26316,None
26317,None
26318,None
26319,Senior
26320,None
26321,None
26322,None
26323,Adult
26324,None
26325,Adult
26326,None
26327,None
26328,None
26329,Disabled
26330,Adult
26331,None
26332,Disabled
26333,None
26334,None
26335,None
26336,None
26337,None
26338,None
26339,Senior
26340,Disabled
26341,None
26342,Disabled
26343,None
26344,Senior
26345,Adult
26346,None
26347,Adult
26348,None
26349,None
26350,Adult
26351,None
26352,None
26353,None
26354,Adult
26355,None
26356,None
26357,None
26358,None
26359,None
26360,Adult
26361,None
26362,None
26363,Adult
26364,None
26365,None
26366,Disabled
26367,None
26368,None
26369,None
26370,None
26371,None
26372,Disabled
26373,Disabled
26374,None
26375,None
26376,None
26377,None
26378,Adult
26379,None
26380,None
26381,None
26382,None
26383,None
26384,None
26385,None
26386,None
26387,None
26388,None
26389,Adult
26390,None
26391,None
26392,None
26393,None
26394,None
26395,None
26396,None
26397,None
26398,None
26399,None
26400,Adult
26401,None
26402,None
26403,None
26404,None
26405,None
26406,None
26407,None
26408,None
26409,None
26410,None
26411,None
26412,Disabled
26413,Adult
26414,Adult
26415,Disabled
26416,Senior
26417,Senior
26418,Adult
26419,Senior
26420,Senior
26421,Senior
26422,None
26423,None
26424,Senior
26425,None
26426,Disabled
26427,None
26428,None
26429,None
26430,None
26431,None
26432,None
26433,None
26434,None
26435,None
26436,None
26437,None
26438,None
26439,Adult
26440,None
26441,None
26442,None
26443,None
26444,None
26445,Disabled
26446,None
26447,None
26448,None
26449,None
26450,None
26451,None
26452,None
26453,Disabled
26454,Adult
26455,None
26456,Disabled
26457,None
26458,None
26459,None
26460,None
26461,Adult
26462,None
26463,Adult
26464,Adult
26465,Senior
26466,None
26467,None
26468,Adult
26469,None
26470,Senior
26471,None
26472,None
26473,None
26474,None
26475,None
26476,None
26477,None
26478,None
26479,None
26480,None
26481,None
26482,Disabled
26483,Disabled
26484,Disabled
26485,None
26486,Disabled
26487,Adult
26488,Senior
26489,None
26490,None
26491,None
26492,None
26493,None
26494,None
26495,None
26496,None
26497,Adult
26498,Adult
26499,None
26500,None
26501,Adult
26502,Adult
26503,None
26504,None
26505,None
26506,None
26507,None
26508,None
26509,None
26510,None
26511,None
26512,Disabled
26513,Disabled
26514,Senior
26515,Disabled
26516,None
26517,None
26518,Adult
26519,Adult
26520,None
26521,None
26522,None
26523,None
26524,Adult
26525,Adult
26526,Disabled
26527,None
26528,None
26529,Senior
26530,None
26531,None
26532,None
26533,None
26534,Senior
26535,Adult
26536,None
26537,Adult
26538,Adult
26539,Adult
26540,None
26541,Adult
26542,Adult
26543,None
26544,Adult
26545,None
26546,None
26547,Senior
26548,Senior
26549,Senior
26550,Senior
26551,Senior
26552,None
26553,None
26554,None
26555,None
26556,None
26557,None
26558,None
26559,None
26560,None
26561,None
26562,None
26563,Adult
26564,None
26565,None
26566,Senior
26567,None
26568,None
26569,None
26570,None
26571,None
26572,Adult
26573,None
26574,None
26575,None
26576,None
26577,None
26578,None
26579,Adult
26580,None
26581,None
26582,None
26583,None
26584,Senior
26585,Senior
26586,Adult
26587,None
26588,None
26589,None
26590,None
26591,None
26592,None
26593,None
26594,None
26595,Adult
26596,Adult
26597,Disabled
26598,None
26599,None
26600,Adult
26601,Adult
26602,None
26603,None
26604,Senior
26605,None
26606,Adult
26607,None
26608,Adult
26609,None
26610,None
26611,None
26612,None
26613,None
26614,None
26615,None
26616,None
26617,None
26618,None
26619,Adult
26620,None
26621,None
26622,None
26623,None
26624,None
26625,None
26626,None
26627,None
26628,None
26629,None
26630,None
26631,None
26632,None
26633,None
26634,None
26635,Adult
26636,Disabled
26637,None
26638,None
26639,Senior
26640,None
26641,None
26642,Disabled
26643,None
26644,None
26645,Disabled
26646,Senior
26647,None
26648,None
26649,None
26650,Disabled
26651,None
26652,None
26653,Disabled
26654,Adult
26655,Adult
26656,Disabled
26657,None
26658,Disabled
26659,None
26660,None
26661,None
26662,Adult
26663,None
26664,None
26665,Senior
26666,None
26667,Adult
26668,None
26669,None
26670,Adult
26671,Senior
26672,None
26673,None
26674,None
26675,None
26676,Disabled
26677,None
26678,None
26679,None
26680,Adult
26681,Disabled
26682,Senior
26683,Adult
26684,None
26685,None
26686,None
26687,None
26688,None
26689,None
26690,None
26691,Adult
26692,None
26693,None
26694,None
26695,None
26696,None
26697,None
26698,None
26699,None
26700,None
26701,None
26702,Adult
26703,None
26704,None
26705,None
26706,Disabled
26707,Senior
26708,Senior
26709,None
26710,Disabled
26711,Senior
26712,Senior
26713,Disabled
26714,None
26715,None
26716,None
26717,None
26718,None
26719,None
26720,Disabled
26721,None
26722,None
26723,None
26724,None
26725,None
26726,None
26727,None
26728,Adult
26729,None
26730,None
26731,None
26732,Adult
26733,None
26734,None
26735,None
26736,Disabled
26737,None
26738,None
26739,None
26740,None
26741,None
26742,Adult
26743,None
26744,None
26745,None
26746,Disabled
26747,None
26748,None
26749,None
26750,Adult
26751,Senior
26752,Adult
26753,None
26754,None
26755,None
26756,None
26757,None
26758,None
26759,Adult
26760,None
26761,Adult
26762,Adult
26763,None
26764,Adult
26765,None
26766,None
26767,None
26768,None
26769,None
26770,None
26771,None
26772,None
26773,None
26774,None
26775,Adult
26776,Adult
26777,Disabled
26778,None
26779,Adult
26780,None
26781,None
26782,None
26783,Adult
26784,None
26785,None
26786,None
26787,None
26788,None
26789,None
26790,Senior
26791,Adult
26792,Senior
26793,None
26794,None
26795,Senior
26796,Adult
26797,None
26798,None
26799,None
26800,None
26801,None
26802,None
26803,None
26804,None
26805,None
26806,None
26807,None
26808,Senior
26809,None
26810,None
26811,None
26812,None
26813,Disabled
26814,Adult
26815,None
26816,None
26817,None
26818,None
26819,Senior
26820,None
26821,None
26822,None
26823,Senior
26824,None
26825,Adult
26826,None
26827,Disabled
26828,None
26829,None
26830,None
26831,Disabled
26832,Adult
26833,None
26834,None
26835,Adult
26836,Adult
26837,None
26838,Adult
26839,None
26840,None
26841,None
26842,None
26843,Adult
26844,Adult
26845,Adult
26846,Senior
26847,None
26848,None
26849,None
26850,None
26851,Adult
26852,None
26853,None
26854,Senior
26855,Senior
26856,Senior
26857,Adult
26858,None
26859,None
26860,Adult
26861,Adult
26862,None
26863,None
26864,None
26865,Senior
26866,None
26867,None
26868,None
26869,None
26870,None
26871,None
26872,None
26873,None
26874,None
26875,None
26876,None
26877,None
26878,None
26879,None
26880,None
26881,Adult
26882,None
26883,None
26884,None
26885,None
26886,None
26887,Senior
26888,Adult
26889,Senior
26890,Adult
26891,Disabled
26892,None
26893,Adult
26894,None
26895,None
26896,None
26897,None
26898,None
26899,None
26900,None
26901,None
26902,Adult
26903,Disabled
26904,Disabled
26905,None
26906,Disabled
26907,None
26908,Disabled
26909,Disabled
26910,None
26911,None
26912,None
26913,None
26914,None
26915,None
26916,None
26917,None
26918,Disabled
26919,None
26920,None
26921,Adult
26922,Senior
26923,None
26924,Adult
26925,None
26926,None
26927,None
26928,None
26929,None
26930,None
26931,None
26932,None
26933,Adult
26934,None
26935,None
26936,Adult
26937,Adult
26938,Adult
26939,Disabled
26940,None
26941,Adult
26942,None
26943,None
26944,None
26945,Senior
26946,Senior
26947,Senior
26948,Disabled
26949,None
26950,None
26951,Disabled
26952,None
26953,Disabled
26954,Disabled
26955,None
26956,None
26957,Adult
26958,None
26959,None
26960,None
26961,None
26962,None
26963,Adult
26964,None
26965,None
26966,None
26967,None
26968,None
26969,None
26970,None
26971,None
26972,None
26973,None
26974,None
26975,None
26976,None
26977,None
26978,None
26979,None
26980,None
26981,None
26982,Disabled
26983,Senior
26984,Senior
26985,Disabled
26986,Senior
26987,Disabled
26988,None
26989,None
26990,Senior
26991,None
26992,Disabled
26993,Disabled
26994,Disabled
26995,None
26996,Adult
26997,None
26998,None
26999,None
27000,Disabled
27001,Senior
27002,None
27003,None
27004,Disabled
27005,None
27006,None
27007,None
27008,None
27009,None
27010,None
27011,None
27012,None
27013,Adult
27014,None
27015,None
27016,None
27017,None
27018,None
27019,None
27020,Disabled
27021,None
27022,None
27023,None
27024,None
27025,None
27026,None
27027,None
27028,Adult
27029,Disabled
27030,None
27031,None
27032,None
27033,None
27034,None
27035,None
27036,None
27037,None
27038,None
27039,None
27040,Disabled
27041,Adult
27042,None
27043,Senior
27044,None
27045,None
27046,Disabled
27047,None
27048,None
27049,Senior
27050,None
27051,None
27052,None
27053,None
27054,None
27055,None
27056,None
27057,None
27058,None
27059,Adult
27060,None
27061,Disabled
27062,None
27063,None
27064,None
27065,None
27066,Disabled
27067,Disabled
27068,Disabled
27069,Adult
27070,Senior
27071,None
27072,None
27073,None
27074,Senior
27075,None
27076,Adult
27077,None
27078,Adult
27079,None
27080,None
27081,None
27082,None
27083,None
27084,None
27085,None
27086,None
27087,None
27088,None
27089,None
27090,Disabled
27091,None
27092,None
27093,None
27094,Adult
27095,Senior
27096,None
27097,Disabled
27098,None
27099,Adult
27100,None
27101,Disabled
27102,Disabled
27103,None
27104,None
27105,None
27106,None
27107,None
27108,Adult
27109,Senior
27110,Disabled
27111,Adult
27112,Adult
27113,Adult
27114,None
27115,None
27116,None
27117,Senior
27118,Senior
27119,None
27120,None
27121,Disabled
27122,None
27123,None
27124,None
27125,Disabled
27126,None
27127,None
27128,None
27129,None
27130,None
27131,None
27132,Senior
27133,Senior
27134,Senior
27135,Adult
27136,Adult
27137,None
27138,None
27139,None
27140,Adult
27141,None
27142,Adult
27143,Senior
27144,None
27145,None
27146,None
27147,None
27148,None
27149,None
27150,None
27151,None
27152,None
27153,None
27154,None
27155,None
27156,None
27157,Senior
27158,None
27159,None
27160,None
27161,Senior
27162,Adult
27163,None
27164,None
27165,None
27166,None
27167,None
27168,None
27169,None
27170,None
27171,Senior
27172,Adult
27173,Adult
27174,None
27175,None
27176,None
27177,Adult
27178,Adult
27179,None
27180,None
27181,Adult
27182,None
27183,None
27184,None
27185,Disabled
27186,None
27187,None
27188,None
27189,None
27190,None
27191,None
27192,None
27193,None
27194,None
27195,None
27196,None
27197,Disabled
27198,None
27199,None
27200,None
27201,Adult
27202,None
27203,Adult
27204,Adult
27205,None
27206,None
27207,None
27208,None
27209,None
27210,None
27211,None
27212,None
27213,Adult
27214,Adult
27215,None
27216,None
27217,None
27218,None
27219,None
27220,None
27221,None
27222,None
27223,None
27224,None
27225,None
27226,None
27227,Senior
27228,None
27229,Disabled
27230,Disabled
27231,None
27232,None
27233,None
27234,None
27235,Disabled
27236,None
27237,None
27238,None
27239,None
27240,None
27241,Adult
27242,None
27243,Adult
27244,None
27245,None
27246,None
27247,None
27248,None
27249,None
27250,Adult
27251,None
27252,Adult
27253,None
27254,Disabled
27255,None
27256,None
27257,Disabled
27258,None
27259,Disabled
27260,Adult
27261,Adult
27262,None
27263,Senior
27264,Senior
27265,Senior
27266,None
27267,None
27268,None
27269,None
27270,Disabled
27271,None
27272,Adult
27273,Disabled
27274,None
27275,None
27276,None
27277,None
27278,None
27279,None
27280,None
27281,None
27282,Adult
27283,None
27284,Senior
27285,None
27286,None
27287,Disabled
27288,None
27289,Disabled
27290,None
27291,None
27292,None
27293,None
27294,Disabled
27295,None
27296,Adult
27297,Disabled
27298,Disabled
27299,None
27300,None
27301,None
27302,None
27303,Adult
27304,None
27305,Senior
27306,Adult
27307,Disabled
27308,None
27309,None
27310,Disabled
27311,None
27312,None
27313,None
27314,None
27315,Adult
27316,None
27317,Senior
27318,Disabled
27319,None
27320,None
27321,None
27322,None
27323,None
27324,None
27325,None
27326,None
27327,Disabled
27328,Disabled
27329,None
27330,Adult
27331,None
27332,Disabled
27333,Adult
27334,Adult
27335,None
27336,None
27337,None
27338,None
27339,Senior
27340,None
27341,None
27342,Adult
27343,None
27344,None
27345,None
27346,None
27347,None
27348,None
27349,None
27350,None
27351,None
27352,Adult
27353,None
27354,None
27355,Senior
27356,None
27357,None
27358,None
27359,None
27360,Adult
27361,Adult
27362,None
27363,None
27364,None
27365,None
27366,None
27367,None
27368,Disabled
27369,Disabled
27370,Adult
27371,None
27372,None
27373,Senior
27374,None
27375,None
27376,None
27377,None
27378,None
27379,None
27380,None
27381,None
27382,None
27383,None
27384,Senior
27385,Disabled
27386,Disabled
27387,Adult
27388,Adult
27389,Senior
27390,Disabled
27391,Adult
27392,Adult
27393,None
27394,None
27395,None
27396,None
27397,Adult
27398,None
27399,None
27400,Adult
27401,Adult
27402,Senior
27403,None
27404,None
27405,None
27406,Adult
27407,None
27408,None
27409,None
27410,None
27411,Adult
27412,None
27413,Disabled
27414,None
27415,None
27416,None
27417,None
27418,Adult
27419,None
27420,None
27421,None
27422,None
27423,None
27424,None
27425,None
27426,None
27427,None
27428,None
27429,None
27430,None
27431,None
27432,None
27433,Adult
27434,None
27435,Adult
27436,None
27437,None
27438,None
27439,None
27440,None
27441,None
27442,None
27443,Disabled
27444,None
27445,None
27446,Adult
27447,None
27448,None
27449,None
27450,Adult
27451,Adult
27452,None
27453,None
27454,None
27455,None
27456,None
27457,Disabled
27458,Disabled
27459,None
27460,None
27461,Disabled
27462,Senior
27463,None
27464,Adult
27465,None
27466,Adult
27467,None
27468,None
27469,None
27470,Disabled
27471,None
27472,None
27473,Adult
27474,None
27475,Adult
27476,None
27477,Adult
27478,None
27479,None
27480,None
27481,Senior
27482,None
27483,None
27484,Senior
27485,Senior
27486,None
27487,Senior
27488,None
27489,Disabled
27490,Adult
27491,None
27492,None
27493,None
27494,Disabled
27495,None
27496,None
27497,None
27498,None
27499,None
27500,None
27501,None
27502,None
27503,Adult
27504,Adult
27505,Disabled
27506,None
27507,None
27508,None
27509,None
27510,Senior
27511,None
27512,None
27513,None
27514,None
27515,None
27516,None
27517,None
27518,None
27519,None
27520,None
27521,None
27522,None
27523,None
27524,Senior
27525,None
27526,None
27527,Disabled
27528,None
27529,None
27530,None
27531,None
27532,None
27533,None
27534,Adult
27535,None
27536,Senior
27537,None
27538,Adult
27539,None
27540,Disabled
27541,Senior
27542,Disabled
27543,Senior
27544,None
27545,None
27546,None
27547,Disabled
27548,Adult
27549,None
27550,None
27551,None
27552,None
27553,None
27554,None
27555,None
27556,None
27557,None
27558,None
27559,None
27560,None
27561,None
27562,None
27563,None
27564,Disabled
27565,None
27566,None
27567,None
27568,None
27569,None
27570,None
27571,None
27572,None
27573,None
27574,None
27575,None
27576,None
27577,None
27578,Disabled
27579,None
27580,Adult
27581,None
27582,None
27583,None
27584,Senior
27585,None
27586,None
27587,None
27588,None
27589,Adult
27590,Adult
27591,Adult
27592,None
27593,None
27594,Adult
27595,Senior
27596,Adult
27597,None
27598,None
27599,None
27600,None
27601,None
27602,None
27603,None
27604,Disabled
27605,Adult
27606,None
27607,Senior
27608,None
27609,Senior
27610,None
27611,None
27612,None
27613,None
27614,None
27615,Adult
27616,None
27617,None
27618,Disabled
27619,Disabled
27620,None
27621,None
27622,Disabled
27623,Disabled
27624,Disabled
27625,Adult
27626,Adult
27627,None
27628,Adult
27629,None
27630,None
27631,None
27632,None
27633,None
27634,None
27635,None
27636,None
27637,None
27638,Adult
27639,None
27640,None
27641,None
27642,None
27643,Adult
27644,Adult
27645,None
27646,None
27647,None
27648,None
27649,None
27650,None
27651,Adult
27652,Disabled
27653,None
27654,None
27655,None
27656,None
27657,None
27658,Adult
27659,Adult
27660,Adult
27661,Disabled
27662,Disabled
27663,None
27664,None
27665,Adult
27666,None
27667,None
27668,None
27669,None
27670,None
27671,None
27672,Senior
27673,Senior
27674,Adult
27675,Adult
27676,None
27677,Senior
27678,None
27679,Adult
27680,None
27681,Adult
27682,None
27683,None
27684,Senior
27685,Senior
27686,None
27687,None
27688,Adult
27689,None
27690,Adult
27691,None
27692,None
27693,Senior
27694,None
27695,Adult
27696,Senior
27697,None
27698,None
27699,Senior
27700,None
27701,None
27702,Senior
27703,Senior
27704,None
27705,Adult
27706,Adult
27707,None
27708,None
27709,None
27710,Adult
27711,None
27712,None
27713,None
27714,Disabled
27715,None
27716,None
27717,None
27718,None
27719,None
27720,None
27721,None
27722,Adult
27723,None
27724,None
27725,None
27726,Disabled
27727,None
27728,None
27729,None
27730,Adult
27731,Adult
27732,None
27733,Adult
27734,Adult
27735,None
27736,None
27737,Disabled
27738,Disabled
27739,Disabled
27740,None
27741,None
27742,None
27743,None
27744,None
27745,None
27746,None
27747,Disabled
27748,Disabled
27749,None
27750,Senior
27751,Adult
27752,None
27753,Adult
27754,None
27755,None
27756,None
27757,None
27758,None
27759,None
27760,None
27761,None
27762,None
27763,None
27764,None
27765,Disabled
27766,None
27767,None
27768,None
27769,None
27770,Disabled
27771,None
27772,None
27773,None
27774,Senior
27775,Adult
27776,None
27777,Senior
27778,Senior
27779,Adult
27780,Disabled
27781,None
27782,None
27783,Disabled
27784,None
27785,None
27786,Adult
27787,None
27788,None
27789,None
27790,None
27791,None
27792,None
27793,None
27794,None
27795,None
27796,None
27797,None
27798,None
27799,Disabled
27800,None
27801,None
27802,None
27803,None
27804,None
27805,None
27806,None
27807,None
27808,None
27809,None
27810,None
27811,None
27812,None
27813,Senior
27814,Senior
27815,Disabled
27816,Senior
27817,None
27818,Senior
27819,Disabled
27820,None
27821,Senior
27822,None
27823,None
27824,None
27825,None
27826,None
27827,None
27828,None
27829,None
27830,None
27831,Adult
27832,None
27833,None
27834,Disabled
27835,None
27836,None
27837,None
27838,Disabled
27839,None
27840,Disabled
27841,None
27842,None
27843,None
27844,None
27845,None
27846,None
27847,None
27848,None
27849,None
27850,Disabled
27851,None
27852,None
27853,Disabled
27854,Senior
27855,None
27856,None
27857,Adult
27858,Adult
27859,Disabled
27860,None
27861,None
27862,Senior
27863,Senior
27864,None
27865,Senior
27866,Senior
27867,None
27868,None
27869,Adult
27870,None
27871,None
27872,None
27873,None
27874,None
27875,Adult
27876,None
27877,None
27878,Adult
27879,None
27880,None
27881,None
27882,Adult
27883,None
27884,Disabled
27885,None
27886,Adult
27887,Adult
27888,Senior
27889,Adult
27890,Disabled
27891,None
27892,None
27893,Disabled
27894,Adult
27895,Senior
27896,None
27897,None
27898,None
27899,None
27900,None
27901,None
27902,None
27903,None
27904,None
27905,None
27906,Senior
27907,None
27908,None
27909,None
27910,None
27911,None
27912,None
27913,Disabled
27914,None
27915,Adult
27916,None
27917,Senior
27918,Senior
27919,None
27920,None
27921,Disabled
27922,Adult
27923,Disabled
27924,None
27925,None
27926,Adult
27927,Adult
27928,Adult
27929,None
27930,None
27931,None
27932,None
27933,None
27934,None
27935,None
27936,Disabled
27937,Disabled
27938,None
27939,Disabled
27940,Senior
27941,None
27942,None
27943,Adult
27944,None
27945,None
27946,None
27947,None
27948,Adult
27949,Adult
27950,Adult
27951,Senior
27952,None
27953,Senior
27954,Senior
27955,Adult
27956,Adult
27957,None
27958,None
27959,None
27960,None
27961,Senior
27962,Senior
27963,Senior
27964,Senior
27965,None
27966,Adult
27967,None
27968,Adult
27969,None
27970,None
27971,Disabled
27972,None
27973,None
27974,Adult
27975,None
27976,Senior
27977,None
27978,None
27979,None
27980,None
27981,None
27982,None
27983,None
27984,None
27985,None
27986,None
27987,Adult
27988,None
27989,None
27990,None
27991,None
27992,Adult
27993,None
27994,None
27995,Disabled
27996,None
27997,Adult
27998,None
27999,Senior
28000,None
28001,None
28002,None
28003,None
28004,None
28005,None
28006,Adult
28007,Adult
28008,None
28009,Adult
28010,None
28011,None
28012,None
28013,None
28014,None
28015,None
28016,None
28017,None
28018,None
28019,Disabled
28020,None
28021,None
28022,None
28023,None
28024,None
28025,None
28026,None
28027,None
28028,None
28029,Adult
28030,Disabled
28031,None
28032,None
28033,None
28034,None
28035,None
28036,None
28037,None
28038,None
28039,None
28040,None
28041,Adult
28042,None
28043,None
28044,None
28045,None
28046,Adult
28047,None
28048,None
28049,None
28050,Senior
28051,None
28052,Senior
28053,Senior
28054,None
28055,Disabled
28056,None
28057,Senior
28058,Adult
28059,Senior
28060,Disabled
28061,None
28062,Adult
28063,Disabled
28064,None
28065,Disabled
28066,None
28067,None
28068,None
28069,Adult
28070,Adult
28071,None
28072,None
28073,None
28074,Adult
28075,None
28076,None
28077,None
28078,None
28079,None
28080,None
28081,None
28082,None
28083,None
28084,None
28085,None
28086,None
28087,None
28088,None
28089,None
28090,None
28091,None
28092,None
28093,None
28094,None
28095,None
28096,None
28097,None
28098,None
28099,None
28100,None
28101,None
28102,None
28103,Disabled
28104,Senior
28105,None
28106,None
28107,Disabled
28108,None
28109,Disabled
28110,None
28111,None
28112,None
28113,None
28114,None
28115,None
28116,None
28117,None
28118,None
28119,None
28120,Disabled
28121,None
28122,None
28123,Adult
28124,None
28125,Disabled
28126,None
28127,None
28128,None
28129,Adult
28130,None
28131,None
28132,Adult
28133,None
28134,Disabled
28135,None
28136,None
28137,Adult
28138,Senior
28139,Adult
28140,Adult
28141,None
28142,None
28143,None
28144,None
28145,Adult
28146,None
28147,None
28148,None
28149,None
28150,Disabled
28151,Disabled
28152,None
28153,None
28154,None
28155,None
28156,None
28157,None
28158,Disabled
28159,Disabled
28160,None
28161,None
28162,None
28163,None
28164,None
28165,None
28166,None
28167,None
28168,Disabled
28169,None
28170,Senior
28171,None
28172,None
28173,None
28174,None
28175,None
28176,None
28177,None
28178,None
28179,None
28180,None
28181,None
28182,Adult
28183,Senior
28184,None
28185,None
28186,None
28187,None
28188,None
28189,None
28190,None
28191,Disabled
28192,Disabled
28193,Disabled
28194,Adult
28195,Adult
28196,Adult
28197,Adult
28198,None
28199,Senior
28200,Adult
28201,None
28202,None
28203,None
28204,None
28205,Disabled
28206,None
28207,Adult
28208,Adult
28209,Senior
28210,Senior
28211,Senior
28212,Senior
28213,None
28214,None
28215,None
28216,None
28217,None
28218,None
28219,None
28220,None
28221,None
28222,Senior
28223,None
28224,None
28225,None
28226,None
28227,None
28228,None
28229,None
28230,None
28231,None
28232,None
28233,None
28234,None
28235,None
28236,None
28237,None
28238,None
28239,Adult
28240,None
28241,Adult
28242,None
28243,None
28244,None
28245,None
28246,None
28247,Adult
28248,None
