Ticket_ID,Transaction_ID,Ticket_Class,Ticket_Type
25259,25259,Standard,Advance
25260,25260,Standard,Advance
25261,25261,Standard,Advance
25262,25262,Standard,Advance
25263,25263,Standard,Advance
25264,25264,Standard,Off-Peak
25265,25265,Standard,Off-Peak
25266,25266,Standard,Advance
25267,25267,Standard,Off-Peak
25268,25268,Standard,Off-Peak
25269,25269,Standard,Off-Peak
25270,25270,Standard,Advance
25271,25271,Standard,Advance
25272,25272,Standard,Off-Peak
25273,25273,Standard,Advance
25274,25274,Standard,Advance
25275,25275,Standard,Off-Peak
25276,25276,Standard,Off-Peak
25277,25277,Standard,Advance
25278,25278,Standard,Advance
25279,25279,Standard,Advance
25280,25280,Standard,Advance
25281,25281,Standard,Advance
25282,25282,Standard,Off-Peak
25283,25283,Standard,Off-Peak
25284,25284,Standard,Advance
25285,25285,Standard,Off-Peak
25286,25286,Standard,Advance
25287,25287,Standard,Off-Peak
25288,25288,Standard,Off-Peak
25289,25289,Standard,Advance
25290,25290,Standard,Advance
25291,25291,Standard,Advance
25292,25292,Standard,Advance
25293,25293,Standard,Advance
25294,25294,Standard,Advance
25295,25295,Standard,Advance
25296,25296,Standard,Advance
25297,25297,Standard,Off-Peak
25298,25298,Standard,Advance
25299,25299,Standard,Off-Peak
25300,25300,Standard,Off-Peak
25301,25301,Standard,Off-Peak
25302,25302,Standard,Off-Peak
25303,25303,Standard,Off-Peak
25304,25304,Standard,Off-Peak
25305,25305,Standard,Advance
25306,25306,Standard,Off-Peak
25307,25307,Standard,Off-Peak
25308,25308,Standard,Off-Peak
25309,25309,Standard,Off-Peak
25310,25310,Standard,Off-Peak
25311,25311,Standard,Advance
25312,25312,Standard,Off-Peak
25313,25313,Standard,Off-Peak
25314,25314,Standard,Off-Peak
25315,25315,Standard,Off-Peak
25316,25316,Standard,Off-Peak
25317,25317,Standard,Off-Peak
25318,25318,Standard,Off-Peak
25319,25319,Standard,Off-Peak
25320,25320,Standard,Off-Peak
25321,25321,Standard,Advance
25322,25322,Standard,Off-Peak
25323,25323,Standard,Off-Peak
25324,25324,Standard,Off-Peak
25325,25325,Standard,Off-Peak
25326,25326,Standard,Off-Peak
25327,25327,Standard,Advance
25328,25328,Standard,Off-Peak
25329,25329,Standard,Off-Peak
25330,25330,Standard,Off-Peak
25331,25331,Standard,Advance
25332,25332,Standard,Advance
25333,25333,Standard,Off-Peak
25334,25334,Standard,Advance
25335,25335,Standard,Off-Peak
25336,25336,Standard,Off-Peak
25337,25337,Standard,Off-Peak
25338,25338,Standard,Advance
25339,25339,Standard,Off-Peak
25340,25340,Standard,Off-Peak
25341,25341,Standard,Off-Peak
25342,25342,Standard,Off-Peak
25343,25343,Standard,Off-Peak
25344,25344,Standard,Off-Peak
25345,25345,Standard,Advance
25346,25346,Standard,Advance
25347,25347,Standard,Advance
25348,25348,Standard,Advance
25349,25349,Standard,Advance
25350,25350,Standard,Off-Peak
25351,25351,Standard,Advance
25352,25352,Standard,Advance
25353,25353,Standard,Advance
25354,25354,Standard,Advance
25355,25355,Standard,Advance
25356,25356,Standard,Advance
25357,25357,Standard,Advance
25358,25358,Standard,Advance
25359,25359,Standard,Advance
25360,25360,Standard,Advance
25361,25361,Standard,Advance
25362,25362,Standard,Advance
25363,25363,Standard,Advance
25364,25364,Standard,Advance
25365,25365,Standard,Advance
25366,25366,Standard,Advance
25367,25367,Standard,Advance
25368,25368,Standard,Advance
25369,25369,Standard,Advance
25370,25370,Standard,Advance
25371,25371,Standard,Advance
25372,25372,Standard,Advance
25373,25373,Standard,Advance
25374,25374,Standard,Advance
25375,25375,Standard,Advance
25376,25376,Standard,Off-Peak
25377,25377,Standard,Advance
25378,25378,Standard,Advance
25379,25379,Standard,Off-Peak
25380,25380,Standard,Off-Peak
25381,25381,Standard,Advance
25382,25382,Standard,Advance
25383,25383,Standard,Advance
25384,25384,Standard,Advance
25385,25385,Standard,Advance
25386,25386,Standard,Advance
25387,25387,Standard,Advance
25388,25388,Standard,Advance
25389,25389,Standard,Advance
25390,25390,Standard,Off-Peak
25391,25391,Standard,Advance
25392,25392,Standard,Advance
25393,25393,Standard,Off-Peak
25394,25394,Standard,Advance
25395,25395,Standard,Advance
25396,25396,Standard,Advance
25397,25397,Standard,Off-Peak
25398,25398,Standard,Off-Peak
25399,25399,Standard,Advance
25400,25400,Standard,Advance
25401,25401,Standard,Advance
25402,25402,Standard,Off-Peak
25403,25403,Standard,Off-Peak
25404,25404,Standard,Off-Peak
25405,25405,Standard,Off-Peak
25406,25406,Standard,Off-Peak
25407,25407,Standard,Off-Peak
25408,25408,Standard,Advance
25409,25409,Standard,Advance
25410,25410,Standard,Off-Peak
25411,25411,Standard,Advance
25412,25412,Standard,Off-Peak
25413,25413,Standard,Advance
25414,25414,Standard,Off-Peak
25415,25415,Standard,Off-Peak
25416,25416,Standard,Advance
25417,25417,Standard,Off-Peak
25418,25418,Standard,Advance
25419,25419,Standard,Off-Peak
25420,25420,Standard,Off-Peak
25421,25421,Standard,Off-Peak
25422,25422,Standard,Off-Peak
25423,25423,Standard,Off-Peak
25424,25424,Standard,Off-Peak
25425,25425,Standard,Advance
25426,25426,Standard,Advance
25427,25427,Standard,Off-Peak
25428,25428,Standard,Off-Peak
25429,25429,Standard,Off-Peak
25430,25430,Standard,Off-Peak
25431,25431,Standard,Advance
25432,25432,Standard,Off-Peak
25433,25433,Standard,Off-Peak
25434,25434,Standard,Off-Peak
25435,25435,Standard,Off-Peak
25436,25436,Standard,Off-Peak
25437,25437,Standard,Off-Peak
25438,25438,Standard,Advance
25439,25439,Standard,Advance
25440,25440,Standard,Advance
25441,25441,Standard,Off-Peak
25442,25442,Standard,Advance
25443,25443,Standard,Off-Peak
25444,25444,Standard,Off-Peak
25445,25445,Standard,Off-Peak
25446,25446,Standard,Advance
25447,25447,Standard,Off-Peak
25448,25448,Standard,Advance
25449,25449,Standard,Advance
25450,25450,Standard,Off-Peak
25451,25451,Standard,Off-Peak
25452,25452,Standard,Off-Peak
25453,25453,Standard,Off-Peak
25454,25454,Standard,Off-Peak
25455,25455,Standard,Advance
25456,25456,Standard,Off-Peak
25457,25457,Standard,Advance
25458,25458,Standard,Off-Peak
25459,25459,Standard,Off-Peak
25460,25460,Standard,Off-Peak
25461,25461,Standard,Off-Peak
25462,25462,Standard,Off-Peak
25463,25463,Standard,Off-Peak
25464,25464,Standard,Advance
25465,25465,Standard,Advance
25466,25466,Standard,Advance
25467,25467,Standard,Off-Peak
25468,25468,Standard,Advance
25469,25469,Standard,Advance
25470,25470,Standard,Advance
25471,25471,Standard,Advance
25472,25472,Standard,Advance
25473,25473,Standard,Advance
25474,25474,Standard,Advance
25475,25475,Standard,Advance
25476,25476,Standard,Off-Peak
25477,25477,Standard,Advance
25478,25478,Standard,Advance
25479,25479,Standard,Advance
25480,25480,Standard,Advance
25481,25481,Standard,Off-Peak
25482,25482,Standard,Off-Peak
25483,25483,Standard,Off-Peak
25484,25484,Standard,Off-Peak
25485,25485,Standard,Advance
25486,25486,Standard,Advance
25487,25487,Standard,Advance
25488,25488,Standard,Advance
25489,25489,Standard,Advance
25490,25490,Standard,Advance
25491,25491,Standard,Advance
25492,25492,Standard,Off-Peak
25493,25493,Standard,Advance
25494,25494,Standard,Advance
25495,25495,Standard,Advance
25496,25496,Standard,Advance
25497,25497,Standard,Advance
25498,25498,Standard,Advance
25499,25499,Standard,Off-Peak
25500,25500,Standard,Advance
25501,25501,Standard,Advance
25502,25502,Standard,Advance
25503,25503,Standard,Advance
25504,25504,Standard,Off-Peak
25505,25505,Standard,Advance
25506,25506,Standard,Off-Peak
25507,25507,Standard,Off-Peak
25508,25508,Standard,Advance
25509,25509,Standard,Advance
25510,25510,Standard,Advance
25511,25511,Standard,Advance
25512,25512,Standard,Advance
25513,25513,Standard,Advance
25514,25514,Standard,Advance
25515,25515,Standard,Advance
25516,25516,Standard,Advance
25517,25517,Standard,Advance
25518,25518,Standard,Advance
25519,25519,Standard,Advance
25520,25520,Standard,Advance
25521,25521,Standard,Advance
25522,25522,Standard,Advance
25523,25523,Standard,Off-Peak
25524,25524,Standard,Off-Peak
25525,25525,Standard,Off-Peak
25526,25526,Standard,Off-Peak
25527,25527,Standard,Off-Peak
25528,25528,Standard,Off-Peak
25529,25529,Standard,Off-Peak
25530,25530,Standard,Off-Peak
25531,25531,Standard,Off-Peak
25532,25532,Standard,Off-Peak
25533,25533,Standard,Off-Peak
25534,25534,Standard,Advance
25535,25535,Standard,Off-Peak
25536,25536,Standard,Off-Peak
25537,25537,Standard,Advance
25538,25538,Standard,Advance
25539,25539,Standard,Advance
25540,25540,Standard,Off-Peak
25541,25541,Standard,Advance
25542,25542,Standard,Advance
25543,25543,Standard,Advance
25544,25544,Standard,Advance
25545,25545,Standard,Advance
25546,25546,Standard,Advance
25547,25547,Standard,Advance
25548,25548,Standard,Off-Peak
25549,25549,Standard,Off-Peak
25550,25550,Standard,Off-Peak
25551,25551,Standard,Advance
25552,25552,Standard,Off-Peak
25553,25553,Standard,Advance
25554,25554,Standard,Advance
25555,25555,Standard,Advance
25556,25556,Standard,Off-Peak
25557,25557,Standard,Advance
25558,25558,Standard,Advance
25559,25559,Standard,Advance
25560,25560,Standard,Advance
25561,25561,Standard,Advance
25562,25562,Standard,Advance
25563,25563,Standard,Off-Peak
25564,25564,Standard,Advance
25565,25565,Standard,Off-Peak
25566,25566,Standard,Advance
25567,25567,Standard,Anytime
25568,25568,Standard,Anytime
25569,25569,Standard,Anytime
25570,25570,Standard,Anytime
25571,25571,Standard,Anytime
25572,25572,Standard,Anytime
25573,25573,Standard,Anytime
25574,25574,Standard,Anytime
25575,25575,Standard,Anytime
25576,25576,Standard,Anytime
25577,25577,Standard,Advance
25578,25578,Standard,Advance
25579,25579,Standard,Anytime
25580,25580,Standard,Anytime
25581,25581,Standard,Anytime
25582,25582,Standard,Advance
25583,25583,Standard,Anytime
25584,25584,Standard,Anytime
25585,25585,Standard,Anytime
25586,25586,Standard,Anytime
25587,25587,Standard,Anytime
25588,25588,Standard,Advance
25589,25589,Standard,Anytime
25590,25590,Standard,Anytime
25591,25591,Standard,Advance
25592,25592,Standard,Advance
25593,25593,Standard,Anytime
25594,25594,Standard,Anytime
25595,25595,Standard,Anytime
25596,25596,Standard,Anytime
25597,25597,Standard,Anytime
25598,25598,Standard,Anytime
25599,25599,Standard,Anytime
25600,25600,Standard,Advance
25601,25601,Standard,Advance
25602,25602,Standard,Anytime
25603,25603,Standard,Advance
25604,25604,Standard,Advance
25605,25605,Standard,Anytime
25606,25606,Standard,Anytime
25607,25607,Standard,Anytime
25608,25608,Standard,Anytime
25609,25609,Standard,Anytime
25610,25610,Standard,Advance
25611,25611,Standard,Advance
25612,25612,Standard,Advance
25613,25613,Standard,Anytime
25614,25614,Standard,Off-Peak
25615,25615,Standard,Off-Peak
25616,25616,Standard,Anytime
25617,25617,Standard,Advance
25618,25618,Standard,Advance
25619,25619,Standard,Off-Peak
25620,25620,Standard,Advance
25621,25621,Standard,Advance
25622,25622,Standard,Advance
25623,25623,Standard,Advance
25624,25624,Standard,Advance
25625,25625,Standard,Advance
25626,25626,Standard,Off-Peak
25627,25627,Standard,Off-Peak
25628,25628,Standard,Advance
25629,25629,Standard,Advance
25630,25630,Standard,Advance
25631,25631,Standard,Advance
25632,25632,Standard,Advance
25633,25633,Standard,Advance
25634,25634,Standard,Advance
25635,25635,Standard,Advance
25636,25636,Standard,Advance
25637,25637,Standard,Advance
25638,25638,Standard,Advance
25639,25639,Standard,Advance
25640,25640,Standard,Off-Peak
25641,25641,Standard,Advance
25642,25642,Standard,Off-Peak
25643,25643,Standard,Advance
25644,25644,Standard,Advance
25645,25645,Standard,Off-Peak
25646,25646,Standard,Advance
25647,25647,Standard,Advance
25648,25648,Standard,Off-Peak
25649,25649,Standard,Advance
25650,25650,Standard,Advance
25651,25651,Standard,Advance
25652,25652,Standard,Off-Peak
25653,25653,Standard,Advance
25654,25654,Standard,Advance
25655,25655,Standard,Off-Peak
25656,25656,Standard,Advance
25657,25657,Standard,Advance
25658,25658,Standard,Advance
25659,25659,Standard,Advance
25660,25660,Standard,Advance
25661,25661,Standard,Advance
25662,25662,Standard,Advance
25663,25663,Standard,Off-Peak
25664,25664,Standard,Off-Peak
25665,25665,Standard,Advance
25666,25666,Standard,Advance
25667,25667,Standard,Off-Peak
25668,25668,Standard,Off-Peak
25669,25669,Standard,Advance
25670,25670,Standard,Advance
25671,25671,Standard,Off-Peak
25672,25672,Standard,Advance
25673,25673,Standard,Advance
25674,25674,Standard,Advance
25675,25675,Standard,Off-Peak
25676,25676,Standard,Off-Peak
25677,25677,Standard,Advance
25678,25678,Standard,Off-Peak
25679,25679,Standard,Advance
25680,25680,Standard,Off-Peak
25681,25681,Standard,Advance
25682,25682,Standard,Off-Peak
25683,25683,Standard,Off-Peak
25684,25684,Standard,Advance
25685,25685,Standard,Advance
25686,25686,Standard,Off-Peak
25687,25687,Standard,Off-Peak
25688,25688,Standard,Off-Peak
25689,25689,Standard,Off-Peak
25690,25690,Standard,Off-Peak
25691,25691,Standard,Off-Peak
25692,25692,Standard,Advance
25693,25693,Standard,Off-Peak
25694,25694,Standard,Advance
25695,25695,Standard,Off-Peak
25696,25696,Standard,Advance
25697,25697,Standard,Off-Peak
25698,25698,Standard,Off-Peak
25699,25699,Standard,Advance
25700,25700,Standard,Off-Peak
25701,25701,Standard,Off-Peak
25702,25702,Standard,Off-Peak
25703,25703,Standard,Anytime
25704,25704,Standard,Anytime
25705,25705,Standard,Anytime
25706,25706,Standard,Anytime
25707,25707,Standard,Anytime
25708,25708,Standard,Anytime
25709,25709,Standard,Anytime
25710,25710,Standard,Anytime
25711,25711,Standard,Anytime
25712,25712,Standard,Off-Peak
25713,25713,Standard,Off-Peak
25714,25714,Standard,Advance
25715,25715,Standard,Anytime
25716,25716,Standard,Advance
25717,25717,Standard,Advance
25718,25718,Standard,Advance
25719,25719,Standard,Anytime
25720,25720,Standard,Advance
25721,25721,Standard,Anytime
25722,25722,Standard,Anytime
25723,25723,Standard,Advance
25724,25724,Standard,Advance
25725,25725,Standard,Anytime
25726,25726,Standard,Advance
25727,25727,Standard,Anytime
25728,25728,Standard,Anytime
25729,25729,Standard,Anytime
25730,25730,Standard,Advance
25731,25731,Standard,Anytime
25732,25732,Standard,Anytime
25733,25733,Standard,Anytime
25734,25734,Standard,Advance
25735,25735,Standard,Anytime
25736,25736,Standard,Anytime
25737,25737,Standard,Anytime
25738,25738,Standard,Anytime
25739,25739,Standard,Advance
25740,25740,Standard,Anytime
25741,25741,Standard,Advance
25742,25742,Standard,Anytime
25743,25743,Standard,Advance
25744,25744,Standard,Anytime
25745,25745,Standard,Advance
25746,25746,Standard,Anytime
25747,25747,Standard,Anytime
25748,25748,Standard,Anytime
25749,25749,Standard,Anytime
25750,25750,Standard,Anytime
25751,25751,Standard,Anytime
25752,25752,Standard,Advance
25753,25753,Standard,Advance
25754,25754,Standard,Advance
25755,25755,Standard,Advance
25756,25756,Standard,Advance
25757,25757,Standard,Advance
25758,25758,Standard,Advance
25759,25759,Standard,Advance
25760,25760,Standard,Advance
25761,25761,Standard,Advance
25762,25762,Standard,Advance
25763,25763,Standard,Advance
25764,25764,Standard,Off-Peak
25765,25765,Standard,Anytime
25766,25766,Standard,Off-Peak
25767,25767,Standard,Off-Peak
25768,25768,Standard,Off-Peak
25769,25769,Standard,Off-Peak
25770,25770,Standard,Advance
25771,25771,Standard,Advance
25772,25772,Standard,Off-Peak
25773,25773,Standard,Off-Peak
25774,25774,Standard,Advance
25775,25775,Standard,Advance
25776,25776,Standard,Advance
25777,25777,Standard,Advance
25778,25778,Standard,Advance
25779,25779,Standard,Off-Peak
25780,25780,Standard,Advance
25781,25781,Standard,Advance
25782,25782,Standard,Advance
25783,25783,Standard,Advance
25784,25784,Standard,Advance
25785,25785,Standard,Advance
25786,25786,Standard,Advance
25787,25787,Standard,Off-Peak
25788,25788,Standard,Advance
25789,25789,Standard,Off-Peak
25790,25790,Standard,Off-Peak
25791,25791,Standard,Advance
25792,25792,Standard,Advance
25793,25793,Standard,Advance
25794,25794,Standard,Advance
25795,25795,Standard,Advance
25796,25796,Standard,Advance
25797,25797,Standard,Advance
25798,25798,Standard,Advance
25799,25799,Standard,Advance
25800,25800,Standard,Advance
25801,25801,Standard,Advance
25802,25802,Standard,Advance
25803,25803,Standard,Advance
25804,25804,Standard,Advance
25805,25805,Standard,Advance
25806,25806,Standard,Advance
25807,25807,Standard,Advance
25808,25808,Standard,Advance
25809,25809,Standard,Advance
25810,25810,Standard,Advance
25811,25811,Standard,Advance
25812,25812,Standard,Advance
25813,25813,Standard,Advance
25814,25814,Standard,Advance
25815,25815,Standard,Advance
25816,25816,Standard,Advance
25817,25817,Standard,Advance
25818,25818,Standard,Advance
25819,25819,Standard,Advance
25820,25820,Standard,Advance
25821,25821,Standard,Advance
25822,25822,Standard,Advance
25823,25823,Standard,Off-Peak
25824,25824,Standard,Off-Peak
25825,25825,Standard,Off-Peak
25826,25826,Standard,Advance
25827,25827,Standard,Off-Peak
25828,25828,Standard,Off-Peak
25829,25829,Standard,Off-Peak
25830,25830,Standard,Off-Peak
25831,25831,Standard,Off-Peak
25832,25832,Standard,Off-Peak
25833,25833,Standard,Off-Peak
25834,25834,Standard,Advance
25835,25835,Standard,Advance
25836,25836,Standard,Advance
25837,25837,Standard,Advance
25838,25838,Standard,Off-Peak
25839,25839,Standard,Off-Peak
25840,25840,Standard,Advance
25841,25841,Standard,Off-Peak
25842,25842,Standard,Advance
25843,25843,Standard,Off-Peak
25844,25844,Standard,Off-Peak
25845,25845,Standard,Off-Peak
25846,25846,Standard,Advance
25847,25847,Standard,Advance
25848,25848,Standard,Advance
25849,25849,Standard,Advance
25850,25850,Standard,Advance
25851,25851,Standard,Off-Peak
25852,25852,Standard,Off-Peak
25853,25853,Standard,Off-Peak
25854,25854,Standard,Off-Peak
25855,25855,Standard,Off-Peak
25856,25856,Standard,Advance
25857,25857,Standard,Anytime
25858,25858,Standard,Anytime
25859,25859,Standard,Anytime
25860,25860,Standard,Anytime
25861,25861,Standard,Anytime
25862,25862,Standard,Anytime
25863,25863,Standard,Anytime
25864,25864,Standard,Anytime
25865,25865,Standard,Anytime
25866,25866,Standard,Anytime
25867,25867,Standard,Anytime
25868,25868,Standard,Anytime
25869,25869,Standard,Anytime
25870,25870,Standard,Anytime
25871,25871,Standard,Anytime
25872,25872,Standard,Anytime
25873,25873,Standard,Anytime
25874,25874,Standard,Anytime
25875,25875,Standard,Advance
25876,25876,Standard,Off-Peak
25877,25877,Standard,Anytime
25878,25878,Standard,Advance
25879,25879,Standard,Advance
25880,25880,Standard,Anytime
25881,25881,Standard,Anytime
25882,25882,Standard,Advance
25883,25883,Standard,Anytime
25884,25884,Standard,Advance
25885,25885,Standard,Anytime
25886,25886,Standard,Anytime
25887,25887,Standard,Anytime
25888,25888,Standard,Anytime
25889,25889,Standard,Anytime
25890,25890,Standard,Anytime
25891,25891,Standard,Anytime
25892,25892,Standard,Anytime
25893,25893,Standard,Anytime
25894,25894,Standard,Advance
25895,25895,Standard,Anytime
25896,25896,Standard,Anytime
25897,25897,Standard,Anytime
25898,25898,Standard,Anytime
25899,25899,Standard,Off-Peak
25900,25900,Standard,Anytime
25901,25901,Standard,Advance
25902,25902,Standard,Advance
25903,25903,Standard,Off-Peak
25904,25904,Standard,Off-Peak
25905,25905,Standard,Advance
25906,25906,Standard,Advance
25907,25907,Standard,Advance
25908,25908,Standard,Advance
25909,25909,Standard,Advance
25910,25910,Standard,Advance
25911,25911,Standard,Advance
25912,25912,Standard,Advance
25913,25913,Standard,Off-Peak
25914,25914,Standard,Advance
25915,25915,Standard,Advance
25916,25916,Standard,Advance
25917,25917,Standard,Advance
25918,25918,Standard,Off-Peak
25919,25919,Standard,Off-Peak
25920,25920,Standard,Advance
25921,25921,Standard,Advance
25922,25922,Standard,Off-Peak
25923,25923,Standard,Advance
25924,25924,Standard,Advance
25925,25925,Standard,Advance
25926,25926,Standard,Advance
25927,25927,Standard,Off-Peak
25928,25928,Standard,Advance
25929,25929,Standard,Off-Peak
25930,25930,Standard,Off-Peak
25931,25931,Standard,Off-Peak
25932,25932,Standard,Off-Peak
25933,25933,Standard,Advance
25934,25934,Standard,Advance
25935,25935,Standard,Off-Peak
25936,25936,Standard,Advance
25937,25937,Standard,Advance
25938,25938,Standard,Off-Peak
25939,25939,Standard,Off-Peak
25940,25940,Standard,Off-Peak
25941,25941,Standard,Off-Peak
25942,25942,Standard,Off-Peak
25943,25943,Standard,Advance
25944,25944,Standard,Off-Peak
25945,25945,Standard,Advance
25946,25946,Standard,Advance
25947,25947,Standard,Advance
25948,25948,Standard,Off-Peak
25949,25949,Standard,Off-Peak
25950,25950,Standard,Advance
25951,25951,Standard,Advance
25952,25952,Standard,Advance
25953,25953,Standard,Advance
25954,25954,Standard,Advance
25955,25955,Standard,Off-Peak
25956,25956,Standard,Off-Peak
25957,25957,Standard,Off-Peak
25958,25958,Standard,Off-Peak
25959,25959,Standard,Advance
25960,25960,Standard,Advance
25961,25961,Standard,Advance
25962,25962,Standard,Off-Peak
25963,25963,Standard,Off-Peak
25964,25964,Standard,Off-Peak
25965,25965,Standard,Off-Peak
25966,25966,Standard,Off-Peak
25967,25967,Standard,Anytime
25968,25968,Standard,Advance
25969,25969,Standard,Anytime
25970,25970,Standard,Anytime
25971,25971,Standard,Advance
25972,25972,Standard,Anytime
25973,25973,Standard,Anytime
25974,25974,Standard,Anytime
25975,25975,Standard,Advance
25976,25976,Standard,Anytime
25977,25977,Standard,Anytime
25978,25978,Standard,Advance
25979,25979,Standard,Anytime
25980,25980,Standard,Anytime
25981,25981,Standard,Anytime
25982,25982,Standard,Advance
25983,25983,Standard,Advance
25984,25984,Standard,Advance
25985,25985,Standard,Advance
25986,25986,Standard,Anytime
25987,25987,Standard,Advance
25988,25988,Standard,Advance
25989,25989,Standard,Off-Peak
25990,25990,Standard,Anytime
25991,25991,Standard,Anytime
25992,25992,Standard,Anytime
25993,25993,Standard,Anytime
25994,25994,Standard,Advance
25995,25995,Standard,Advance
25996,25996,Standard,Advance
25997,25997,Standard,Anytime
25998,25998,Standard,Advance
25999,25999,Standard,Anytime
26000,26000,Standard,Anytime
26001,26001,Standard,Anytime
26002,26002,Standard,Anytime
26003,26003,Standard,Anytime
26004,26004,Standard,Anytime
26005,26005,Standard,Advance
26006,26006,Standard,Anytime
26007,26007,Standard,Anytime
26008,26008,Standard,Advance
26009,26009,Standard,Anytime
26010,26010,Standard,Anytime
26011,26011,Standard,Anytime
26012,26012,Standard,Advance
26013,26013,Standard,Anytime
26014,26014,Standard,Anytime
26015,26015,Standard,Anytime
26016,26016,Standard,Anytime
26017,26017,Standard,Anytime
26018,26018,Standard,Anytime
26019,26019,Standard,Advance
26020,26020,Standard,Anytime
26021,26021,Standard,Advance
26022,26022,Standard,Advance
26023,26023,Standard,Advance
26024,26024,Standard,Anytime
26025,26025,Standard,Anytime
26026,26026,Standard,Advance
26027,26027,Standard,Off-Peak
26028,26028,Standard,Off-Peak
26029,26029,Standard,Off-Peak
26030,26030,Standard,Anytime
26031,26031,Standard,Anytime
26032,26032,Standard,Advance
26033,26033,Standard,Advance
26034,26034,Standard,Advance
26035,26035,Standard,Advance
26036,26036,Standard,Off-Peak
26037,26037,Standard,Advance
26038,26038,Standard,Advance
26039,26039,Standard,Advance
26040,26040,Standard,Advance
26041,26041,Standard,Advance
26042,26042,Standard,Advance
26043,26043,Standard,Advance
26044,26044,Standard,Advance
26045,26045,Standard,Advance
26046,26046,Standard,Advance
26047,26047,Standard,Advance
26048,26048,Standard,Advance
26049,26049,Standard,Advance
26050,26050,Standard,Advance
26051,26051,Standard,Advance
26052,26052,Standard,Advance
26053,26053,Standard,Advance
26054,26054,Standard,Advance
26055,26055,Standard,Advance
26056,26056,Standard,Advance
26057,26057,Standard,Off-Peak
26058,26058,Standard,Advance
26059,26059,Standard,Advance
26060,26060,Standard,Advance
26061,26061,Standard,Advance
26062,26062,Standard,Advance
26063,26063,Standard,Advance
26064,26064,Standard,Advance
26065,26065,Standard,Advance
26066,26066,Standard,Advance
26067,26067,Standard,Advance
26068,26068,Standard,Advance
26069,26069,Standard,Advance
26070,26070,Standard,Advance
26071,26071,Standard,Advance
26072,26072,Standard,Advance
26073,26073,Standard,Advance
26074,26074,Standard,Advance
26075,26075,Standard,Advance
26076,26076,Standard,Off-Peak
26077,26077,Standard,Off-Peak
26078,26078,Standard,Off-Peak
26079,26079,Standard,Off-Peak
26080,26080,Standard,Advance
26081,26081,Standard,Advance
26082,26082,Standard,Advance
26083,26083,Standard,Advance
26084,26084,Standard,Advance
26085,26085,Standard,Advance
26086,26086,Standard,Advance
26087,26087,Standard,Advance
26088,26088,Standard,Advance
26089,26089,Standard,Advance
26090,26090,Standard,Advance
26091,26091,Standard,Advance
26092,26092,Standard,Advance
26093,26093,Standard,Advance
26094,26094,Standard,Advance
26095,26095,Standard,Advance
26096,26096,Standard,Advance
26097,26097,Standard,Off-Peak
26098,26098,Standard,Off-Peak
26099,26099,Standard,Off-Peak
26100,26100,Standard,Off-Peak
26101,26101,Standard,Off-Peak
26102,26102,Standard,Advance
26103,26103,Standard,Off-Peak
26104,26104,Standard,Advance
26105,26105,Standard,Advance
26106,26106,Standard,Advance
26107,26107,Standard,Off-Peak
26108,26108,Standard,Advance
26109,26109,Standard,Advance
26110,26110,Standard,Advance
26111,26111,Standard,Off-Peak
26112,26112,Standard,Off-Peak
26113,26113,Standard,Off-Peak
26114,26114,Standard,Off-Peak
26115,26115,Standard,Advance
26116,26116,Standard,Advance
26117,26117,Standard,Advance
26118,26118,Standard,Advance
26119,26119,Standard,Advance
26120,26120,Standard,Advance
26121,26121,Standard,Off-Peak
26122,26122,Standard,Off-Peak
26123,26123,Standard,Off-Peak
26124,26124,Standard,Advance
26125,26125,Standard,Advance
26126,26126,Standard,Advance
26127,26127,Standard,Anytime
26128,26128,Standard,Anytime
26129,26129,Standard,Anytime
26130,26130,Standard,Anytime
26131,26131,Standard,Anytime
26132,26132,Standard,Anytime
26133,26133,Standard,Advance
26134,26134,Standard,Anytime
26135,26135,Standard,Anytime
26136,26136,Standard,Anytime
26137,26137,Standard,Anytime
26138,26138,Standard,Anytime
26139,26139,Standard,Anytime
26140,26140,Standard,Anytime
26141,26141,Standard,Advance
26142,26142,Standard,Advance
26143,26143,Standard,Anytime
26144,26144,Standard,Anytime
26145,26145,Standard,Anytime
26146,26146,Standard,Advance
26147,26147,Standard,Anytime
26148,26148,Standard,Anytime
26149,26149,Standard,Advance
26150,26150,Standard,Advance
26151,26151,Standard,Anytime
26152,26152,Standard,Anytime
26153,26153,Standard,Anytime
26154,26154,Standard,Anytime
26155,26155,Standard,Anytime
26156,26156,Standard,Anytime
26157,26157,Standard,Anytime
26158,26158,Standard,Anytime
26159,26159,Standard,Anytime
26160,26160,Standard,Anytime
26161,26161,Standard,Advance
26162,26162,Standard,Advance
26163,26163,Standard,Off-Peak
26164,26164,Standard,Advance
26165,26165,Standard,Advance
26166,26166,Standard,Advance
26167,26167,Standard,Advance
26168,26168,Standard,Advance
26169,26169,Standard,Advance
26170,26170,Standard,Advance
26171,26171,Standard,Off-Peak
26172,26172,Standard,Advance
26173,26173,Standard,Advance
26174,26174,Standard,Advance
26175,26175,Standard,Advance
26176,26176,Standard,Advance
26177,26177,Standard,Off-Peak
26178,26178,Standard,Advance
26179,26179,Standard,Advance
26180,26180,Standard,Off-Peak
26181,26181,Standard,Off-Peak
26182,26182,Standard,Advance
26183,26183,Standard,Advance
26184,26184,Standard,Advance
26185,26185,Standard,Advance
26186,26186,Standard,Advance
